,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
401,2021,515,0,CENTRO DE DIAGNOSTICO, , ,9,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
402,2021,516,9,LICEO GABRIELA MISTRAL DE LA SERENA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,903280000000000","-71,24479700000001",1,110,310,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
403,2021,517,7,LICEO GREGORIO CORDOVEZ, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,902950000000000","-71,24336200000000",1,110,310,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
404,2021,518,5,LICEO TECNICO MARTA BRUNET, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,906330000000000","-71,25396700000000",1,410,610,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
405,2021,519,3,COLEGIO ARTURO PRAT CHACON, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,879210000000000","-71,24069200000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
406,2021,520,7,COLEGIO JOSE GASPAR MARIN ESQUIVEL, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,91459711","-71,22313586",0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
407,2021,521,5,COLEGIO VICTOR DOMINGO SILVA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,931801000000000","-71,25289200000000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
408,2021,522,3,COLEGIO JAVIERA CARRERA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,906090000000000","-71,25515000000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
409,2021,523,1,ESCUELA ALONSO DE ERCILLA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,875530000000000","-71,24738300000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
410,2021,525,8,COLEGIO JAPON, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,906660000000000","-71,24627700000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
411,2021,526,6,COLEGIO JOSE MANUEL BALMACEDA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,919991000000000","-71,25171700000000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
412,2021,527,4,COLEGIO HEROES DE LA CONCEPCION, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,907560000000000","-71,25470000000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
413,2021,528,2,ESCUELA GERMAN RIESCO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,906410000000000","-71,24469000000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
414,2021,529,0,COLEGIO MANUEL RODRIGUEZ, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,913702010000000","-71,24486542000000",0,212,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
415,2021,530,4,COLEGIO GABRIEL GONZALEZ VIDELA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,897860000000000","-71,25341000000000",1,10,110,310,410,610,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
416,2021,531,2,COLEGIO PEDRO AGUIRRE CERDA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,912460330000000","-71,22067260999999",1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
417,2021,532,0,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,909027100000000","-71,24658966000000",1,165,363,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
418,2021,533,9,COLEGIO DARIO SALAS, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,873360000000000","-71,24278300000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
419,2021,534,7,COLEGIO VILLA SAN BARTOLOME, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,886999000000000","-71,23638200000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
420,2021,535,5,COLEGIO JOSE MIGUEL CARRERA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,942751000000000","-71,26345100000000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
421,2021,536,3,COLEGIO BERNARDA MORIN, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,910770000000000","-71,22920999999999",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
422,2021,537,1,COLEGIO LUIS BRAILLE, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,932678220000000","-71,25833892999999",0,213,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
423,2021,539,8,COLEGIO DE ALGARROBITO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,936920000000000","-71,14404300000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
424,2021,540,1,ESCUELA DE ISLON, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,897869000000000","-71,18531800000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
425,2021,542,8,ESCUELA DE LAMBERT, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,843019000000000","-71,11961400000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
426,2021,543,6,COLEGIO ALTOVALSOL, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,942289000000000","-71,12130700000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
427,2021,544,4,ESCUELA DE EL MILAGRO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,949436190000000","-71,22617339999999",0,216,0,0,0,0,0,0,0,0,0,0,1,1,7,NO APLICA,GRATUITO,GRATUITO
428,2021,546,0,COLEGIO COQUIMBITO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,915039000000000","-71,14943700000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
429,2021,548,7,ESCUELA DE COLONIA ALFALFARES, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,904640000000000","-71,23429899999999",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
430,2021,549,5,ESCUELA DE LOS CORRALES, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-30,054319000000000","-71,05431400000001",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO
431,2021,550,9,ESCUELA DE ALMIRANTE LATORRE, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,636620000000000","-70,95687100000001",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
432,2021,551,7,ESCUELA DE LAS ROJAS, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,977631000000000","-71,05651899999999",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
433,2021,552,5,ESCUELA DE CHACAY ALTO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,640600000000000","-71,09513099999999",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
434,2021,553,3,ESCUELA DE BELLAVISTA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,92426421","-71,17507938",0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
435,2021,554,1,ESCUELA DE PELICANA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,987530000000000","-71,00859100000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
436,2021,556,8,ESCUELA DE ROMERO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,888660000000000","-71,14176900000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
437,2021,557,6,ESCUELA DE SATURNO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,973049000000000","-71,08923299999999",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
438,2021,558,4,COLEGIO PUNTA DE TEATINOS, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,816179000000000","-71,28003699999999",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
439,2021,559,2,COLEGIO AGUA GRANDE, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
440,2021,560,6,COLEGIO QUEBRADA DE TALCA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-30,008190000000000","-71,03662100000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
441,2021,561,4,COLEGIO EL ROMERAL, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,720280000000000","-71,21646900000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
442,2021,562,2,COLEGIO CALETA SAN PEDRO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,879129000000000","-71,27114100000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
443,2021,563,0,COLEGIO LA LAJA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,642401000000000","-70,77214100000000",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO
444,2021,564,9,COLEGIO LA ESTRELLA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-30,034969000000000","-71,10952000000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
445,2021,565,7,COLEGIO ADVENTISTA LA SERENA, ,65102254,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,935129000000000","-71,27539100000000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,7,ADVENTISTA,$1.000 A $10.000,$25.001 A $50.000
446,2021,566,5,COLEGIO ISABEL RIQUELME, ,65145557,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,883221000000000","-71,22512100000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
447,2021,567,3,COLEGIO SAN FRANCISCO COLL, ,74068000,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,879110000000000","-71,24582700000001",1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
448,2021,568,1,COLEGIO SAN ANTONIO, ,70734000,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,904461000000000","-71,24952700000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,$50.001 A $100.000,$50.001 A $100.000
449,2021,570,3,COLEGIO ELENA BETTINI, ,70105700,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,908180000000000","-71,25341800000000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$25.001 A $50.000
450,2021,571,1,ESC.ESPEC.LOS PENSAMIENTOS DE JUAN XXIII, ,65024466,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,939386000000000","-71,26124000000000",0,212,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
451,2021,573,8,ESCUELA PARTICULAR TERESA VIDELA DE G, ,73116300,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,924440000000000","-71,25692700000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$50.001 A $100.000
452,2021,574,6,ESCUELA INDUSTRIAL SALESIANA SAN RAMON, ,80230500,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,909750000000000","-71,25202200000000",1,110,510,0,0,0,0,0,0,0,0,0,1,1,2, ,$1.000 A $10.000,$25.001 A $50.000
453,2021,575,4,COLEGIO PROVIDENCIA, ,65082584,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,902241000000000","-71,24091300000001",0,110,410,610,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
454,2021,577,0,COLEGIO JULIA DE LA BARRA CAMPOS,10867442, ,0,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
455,2021,578,9,LICEO IGNACIO CARRERA PINTO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,901899000000000","-71,24624600000000",1,110,310,410,510,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
456,2021,579,7,COLEGIO SEMINARIO CONCILIAR, ,65076366,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,905001000000000","-71,24314900000000",1,110,310,0,0,0,0,0,0,0,0,0,1,1,2, ,$1.000 A $10.000,$50.001 A $100.000
457,2021,580,0,COLEGIO GERONIMO RENDIC, ,88933200,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,904334370000000","-71,24346362999999",0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000
458,2021,581,9,ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN, ,72757900,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,927640910000000","-71,25418854000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$50.001 A $100.000
459,2021,582,7,COLEGIO ANDRES BELLO, ,88703300,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,901097580000000","-71,25307612000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,7,HUMANISTA CRISTIANA,$1.000 A $10.000,$50.001 A $100.000
460,2021,583,5,COLEGIO SAGRADOS CORAZONES, ,65189710,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,904659000000000","-71,24729900000000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$50.001 A $100.000
461,2021,584,3,JARDIN INFANTIL MONTESSORI, , ,9,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
462,2021,585,1,COLEGIO THE INTERNATIONAL SCHOOL, ,50106510,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,932303000000000","-71,26223000000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000
463,2021,587,8,COLEGIO SERENA,16279903, ,0,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,915619000000000","-71,24915000000000",0,110,310,0,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000
464,2021,589,4,COLEGIO SANTO DOMINGO, ,65160658,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,921869000000000","-71,25022900000000",1,110,310,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,$50.001 A $100.000
465,2021,590,8,COLEGIO PARTICULAR SAN JOSE, ,96753240,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,937367630000000","-71,14869905000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,MAS DE $100.000,MAS DE $100.000
466,2021,591,6,COLEGIO INGLES CATOLICO, ,91770000,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,917365000000000","-71,25518000000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,MAS DE $100.000,MAS DE $100.000
467,2021,592,4,COLEGIO MARIA AUXILIADORA, , ,9,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
468,2021,594,0,COLEGIO FRANCISCO DE AGUIRRE, ,65143769,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,92996407","-71,25299835",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,$50.001 A $100.000
469,2021,597,5,COLEGIO PEDRO PABLO MUÑOZ, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,0,"-29,511000000000000","-71,20237000000000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
470,2021,598,3,ESCUELA DE PUNTA DE CHOROS, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,"-29,246040000000000","-71,46098300000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
471,2021,599,1,ESCUELA JOSE SANTOS OSSA, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,"-29,373100000000000","-71,11620300000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
472,2021,600,9,ESCUELA DE AGUA GRANDE, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
473,2021,601,7,ESCUELA DE LOS MORROS, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,"-29,38098551","-70,74277916",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
474,2021,602,5,ESCUELA BASICA CARLOS CONDELL, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,"-29,622200000000000","-71,28537000000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
475,2021,604,1,ESCUELA DE PUNTA COLORADA, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,"-29,353840000000000","-71,01551800000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
476,2021,606,8,ESCUELA BASICA SAN ANDRES, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,"-29,446430000000000","-71,29876700000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
477,2021,607,6,ESCUELA LOS PAJARITOS, , ,9,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
478,2021,608,4,ESCUELA DE LOS CHOROS, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,"-29,290911000000000","-71,30742600000001",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,GRATUITO
479,2021,609,2,INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,960550000000000","-71,34013400000001",1,410,510,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
480,2021,610,6,LICEO INDUSTRIAL JOSE TOMAS DE URMENETA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,965250000000000","-71,34722100000000",1,510,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
481,2021,611,4,LICEO DIEGO PORTALES, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,953030000000000","-71,33702099999999",1,310,363,510,0,0,0,0,0,0,0,0,1,1,7,COLEGIO LAICO,GRATUITO,GRATUITO
482,2021,612,2,ESCUELA GUILLERMO CERECEDA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,971701000000000","-71,32544700000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
483,2021,613,0,COLEGIO DE ARTES CLAUDIO ARRAU, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,961269000000000","-71,33828699999999",1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
484,2021,614,9,ESCUELA PRESIDENTE ANIBAL PINTO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,955730000000000","-71,33995800000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
485,2021,615,7,ESCUELA COQUIMBO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,954359000000000","-71,33627300000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
486,2021,616,5,ESCUELA CARDENAL JOSE MARIA CARO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,967340000000000","-71,33910400000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
487,2021,617,3,COLEGIO SANTA CECILIA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,953659000000000","-71,34324599999999",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
488,2021,618,1,ESCUELA SANTO TOMAS DE AQUINO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,962000000000000","-71,25420400000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
489,2021,620,3,ESCUELA JOSE ALFARO ALFARO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,957069000000000","-71,26162700000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
490,2021,621,1,ESCUELA BASICA MARIO MUNOZ SILVA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,967279000000000","-71,32762099999999",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
491,2021,623,8,CENTRO LABORAL JEAN PIAGET, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,967145920000000","-71,32640076000000",0,212,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
492,2021,624,6,ESCUELA DIFERENCIAL JUAN SANDOVAL C., ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,967689510000000","-71,32416533999999",0,212,0,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
493,2021,625,4,ESCUELA TOMASA OLIVARES CAAMANO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,961390000000000","-71,34879300000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
494,2021,626,2,ESCUELA BASICA DAVID LEON TAPIA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-30,263170000000000","-71,48988300000001",1,10,110,299,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
495,2021,628,9,ESCUELA DE PENUELAS, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,951580000000000","-71,29620400000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
496,2021,629,7,COLEGIO PABLO NERUDA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,"-30,050680000000000","-71,25240300000000",1,10,110,310,510,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
497,2021,630,0,COLEGIO LA HERRADURA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,986130000000000","-71,36121400000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
498,2021,631,9,ESCUELA SAN RAFAEL, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-30,010710000000000","-71,25676700000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
499,2021,632,7,ESCUELA BASICA MANUEL DE SALAS, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-30,199490000000000","-71,42973300000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
500,2021,634,3,ESCUELA DE HUACHALALUME, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,"-29,975420000000000","-71,21936800000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
501,2021,635,1,ESCUELA DE TOTORALILLO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,"-30,064871000000000","-71,36621100000001",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
